steamid,communityvisibilitystate,profilestate,personaname,commentpermission,profileurl,avatarfull,personastate,realname,primaryclanid,timecreated,personastateflags,loccountrycode,locstatecode,loccityid,gameextrainfo,gameid,lobbysteamid,gameserverip,gameserversteamid,response
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198136741331', 'communityvisibilitystate': 2, 'profilestate': 1, 'personaname': 'JoJo', 'commentpermission': 2, 'profileurl': 'https://steamcommunity.com/id/jojosiwa/', 'avatar': 'https://avatars.steamstatic.com/a98854bc15e436c1e7671587f6a7fad5eb064cf8.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/a98854bc15e436c1e7671587f6a7fad5eb064cf8_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/a98854bc15e436c1e7671587f6a7fad5eb064cf8_full.jpg', 'avatarhash': 'a98854bc15e436c1e7671587f6a7fad5eb064cf8', 'personastate': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198393783638', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Reze', 'profileurl': 'https://steamcommunity.com/id/thany02/', 'avatar': 'https://avatars.steamstatic.com/3347685d5b0ffdf9fb2eacdabdcfe12d672d3294.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/3347685d5b0ffdf9fb2eacdabdcfe12d672d3294_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/3347685d5b0ffdf9fb2eacdabdcfe12d672d3294_full.jpg', 'avatarhash': '3347685d5b0ffdf9fb2eacdabdcfe12d672d3294', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1496982160, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198400584615', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'zielok', 'commentpermission': 2, 'profileurl': 'https://steamcommunity.com/profiles/76561198400584615/', 'avatar': 'https://avatars.steamstatic.com/acf67207768cdc5be5f09aca6a9f7830bf27d6f7.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/acf67207768cdc5be5f09aca6a9f7830bf27d6f7_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/acf67207768cdc5be5f09aca6a9f7830bf27d6f7_full.jpg', 'avatarhash': 'acf67207768cdc5be5f09aca6a9f7830bf27d6f7', 'personastate': 0, 'primaryclanid': '103582791463600727', 'timecreated': 1498903027, 'personastateflags': 0, 'loccountrycode': 'US', 'locstatecode': 'CA', 'loccityid': 250}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561199171912145', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'dug', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561199171912145/', 'avatar': 'https://avatars.steamstatic.com/e972208edb13c2c64bee6519b13d05e1ea0cea7d.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/e972208edb13c2c64bee6519b13d05e1ea0cea7d_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/e972208edb13c2c64bee6519b13d05e1ea0cea7d_full.jpg', 'avatarhash': 'e972208edb13c2c64bee6519b13d05e1ea0cea7d', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1621428544, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561199029134239', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Simao', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561199029134239/', 'avatar': 'https://avatars.steamstatic.com/8701a2d3cacb6be871c175a3877693ccc0d4274d.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/8701a2d3cacb6be871c175a3877693ccc0d4274d_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/8701a2d3cacb6be871c175a3877693ccc0d4274d_full.jpg', 'avatarhash': '8701a2d3cacb6be871c175a3877693ccc0d4274d', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1582537275, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198254711472', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '._.', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198254711472/', 'avatar': 'https://avatars.steamstatic.com/9e0dd4dd76f23aba764a1aae67537d0595250807.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/9e0dd4dd76f23aba764a1aae67537d0595250807_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/9e0dd4dd76f23aba764a1aae67537d0595250807_full.jpg', 'avatarhash': '9e0dd4dd76f23aba764a1aae67537d0595250807', 'personastate': 0, 'primaryclanid': '103582791434277245', 'timecreated': 1444539058, 'personastateflags': 0, 'loccountrycode': 'VN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198119065424', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'The Grave Digger', 'profileurl': 'https://steamcommunity.com/id/elizabethismylife/', 'avatar': 'https://avatars.steamstatic.com/498b7c58937254014c4c02862bff73a278c15c3b.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/498b7c58937254014c4c02862bff73a278c15c3b_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/498b7c58937254014c4c02862bff73a278c15c3b_full.jpg', 'avatarhash': '498b7c58937254014c4c02862bff73a278c15c3b', 'personastate': 0, 'realname': 'Anthony', 'primaryclanid': '103582791438746900', 'timecreated': 1387700826, 'personastateflags': 0, 'loccountrycode': 'AU', 'locstatecode': 'VIC'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198080259724', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '_wolf', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/wolfcsgo1337/', 'avatar': 'https://avatars.steamstatic.com/86236b6fffce0c702ecad42ae364cef15734e155.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/86236b6fffce0c702ecad42ae364cef15734e155_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/86236b6fffce0c702ecad42ae364cef15734e155_full.jpg', 'avatarhash': '86236b6fffce0c702ecad42ae364cef15734e155', 'personastate': 0, 'primaryclanid': '103582791434262932', 'timecreated': 1357059888, 'personastateflags': 0, 'loccountrycode': 'SE', 'locstatecode': '26', 'loccityid': 43754}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561197970937799', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'TheBigLebowski', 'profileurl': 'https://steamcommunity.com/profiles/76561197970937799/', 'avatar': 'https://avatars.steamstatic.com/09ae2af11515a4f57fc028f1662aba106c406ab3.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/09ae2af11515a4f57fc028f1662aba106c406ab3_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/09ae2af11515a4f57fc028f1662aba106c406ab3_full.jpg', 'avatarhash': '09ae2af11515a4f57fc028f1662aba106c406ab3', 'personastate': 0, 'primaryclanid': '103582791429568188', 'timecreated': 1101033348, 'personastateflags': 0, 'loccountrycode': 'MT'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198069057451', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Zũng Tèo', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198069057451/', 'avatar': 'https://avatars.steamstatic.com/233303cc378dff6e802c5922c506cf35e0d8e1d2.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/233303cc378dff6e802c5922c506cf35e0d8e1d2_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/233303cc378dff6e802c5922c506cf35e0d8e1d2_full.jpg', 'avatarhash': '233303cc378dff6e802c5922c506cf35e0d8e1d2', 'personastate': 0, 'realname': 'Kimmm', 'primaryclanid': '103582791455109943', 'timecreated': 1344696545, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '52'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561197967308076', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'OsKyy#', 'profileurl': 'https://steamcommunity.com/id/oskyy/', 'avatar': 'https://avatars.steamstatic.com/cd9dc4d7c22609d659a327e382b43c725af82811.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/cd9dc4d7c22609d659a327e382b43c725af82811_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/cd9dc4d7c22609d659a327e382b43c725af82811_full.jpg', 'avatarhash': 'cd9dc4d7c22609d659a327e382b43c725af82811', 'personastate': 0, 'primaryclanid': '103582791466265545', 'timecreated': 1088952959, 'personastateflags': 0, 'loccountrycode': 'CU'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198310405832', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Miracle', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198310405832/', 'avatar': 'https://avatars.steamstatic.com/879a688433b0f3423e4f2ddd6e907331c9d094f9.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/879a688433b0f3423e4f2ddd6e907331c9d094f9_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/879a688433b0f3423e4f2ddd6e907331c9d094f9_full.jpg', 'avatarhash': '879a688433b0f3423e4f2ddd6e907331c9d094f9', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1465654448, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198078659275', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'LoL', 'profileurl': 'https://steamcommunity.com/profiles/76561198078659275/', 'avatar': 'https://avatars.steamstatic.com/18bae8913c4f8cd6a8684bdec32dc6e0f0ec705a.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/18bae8913c4f8cd6a8684bdec32dc6e0f0ec705a_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/18bae8913c4f8cd6a8684bdec32dc6e0f0ec705a_full.jpg', 'avatarhash': '18bae8913c4f8cd6a8684bdec32dc6e0f0ec705a', 'personastate': 0, 'realname': 'Sooraj', 'primaryclanid': '103582791441050837', 'timecreated': 1355818684, 'personastateflags': 0, 'loccountrycode': 'IN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198244108290', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'FuRY^^', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/kouluampuja/', 'avatar': 'https://avatars.steamstatic.com/0b569d042b4153c411adbeea2bd253e49c8eb111.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/0b569d042b4153c411adbeea2bd253e49c8eb111_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/0b569d042b4153c411adbeea2bd253e49c8eb111_full.jpg', 'avatarhash': '0b569d042b4153c411adbeea2bd253e49c8eb111', 'personastate': 0, 'realname': 'God', 'primaryclanid': '103582791455387413', 'timecreated': 1439290183, 'personastateflags': 0, 'loccountrycode': 'FI', 'locstatecode': '13', 'loccityid': 15473}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198077616703', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Diedarku', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/Diedarku/', 'avatar': 'https://avatars.steamstatic.com/86fe9debf4a311de0f82d26aef969a6b0478cdd7.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/86fe9debf4a311de0f82d26aef969a6b0478cdd7_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/86fe9debf4a311de0f82d26aef969a6b0478cdd7_full.jpg', 'avatarhash': '86fe9debf4a311de0f82d26aef969a6b0478cdd7', 'personastate': 0, 'realname': 'kamer dincel', 'primaryclanid': '103582791438705773', 'timecreated': 1354722049, 'personastateflags': 0, 'loccountrycode': 'TR', 'locstatecode': '34', 'loccityid': 44884}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198406152203', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'NghiaSex', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/toantavl/', 'avatar': 'https://avatars.steamstatic.com/aa4800e3e1b66fcb3a8ebae6d0d74e0298d11a28.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/aa4800e3e1b66fcb3a8ebae6d0d74e0298d11a28_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/aa4800e3e1b66fcb3a8ebae6d0d74e0298d11a28_full.jpg', 'avatarhash': 'aa4800e3e1b66fcb3a8ebae6d0d74e0298d11a28', 'personastate': 0, 'realname': 'nghia', 'primaryclanid': '103582791429521408', 'timecreated': 1500480812, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198255137887', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'G I N G E R', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/bloodyforest/', 'avatar': 'https://avatars.steamstatic.com/38c7107b2a3a63a7004d882b6b83838e11096ec3.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/38c7107b2a3a63a7004d882b6b83838e11096ec3_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/38c7107b2a3a63a7004d882b6b83838e11096ec3_full.jpg', 'avatarhash': '38c7107b2a3a63a7004d882b6b83838e11096ec3', 'personastate': 0, 'primaryclanid': '103582791457716087', 'timecreated': 1444754159, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198166650003', 'communityvisibilitystate': 1, 'profilestate': 1, 'personaname': 'Valter Sträng', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/Kallehannes/', 'avatar': 'https://avatars.steamstatic.com/e2b4569ef06ae4b165a81de86e8a810fa8ff77ca.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/e2b4569ef06ae4b165a81de86e8a810fa8ff77ca_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/e2b4569ef06ae4b165a81de86e8a810fa8ff77ca_full.jpg', 'avatarhash': 'e2b4569ef06ae4b165a81de86e8a810fa8ff77ca', 'personastate': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198150239825', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '✪ TommyVN', 'profileurl': 'https://steamcommunity.com/id/loveknight2702/', 'avatar': 'https://avatars.steamstatic.com/38281de4c280319d48833277a521be0663c2ff95.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/38281de4c280319d48833277a521be0663c2ff95_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/38281de4c280319d48833277a521be0663c2ff95_full.jpg', 'avatarhash': '38281de4c280319d48833277a521be0663c2ff95', 'personastate': 1, 'primaryclanid': '103582791429521408', 'timecreated': 1408197410, 'personastateflags': 0, 'gameextrainfo': 'Counter-Strike 2', 'gameid': '730', 'loccountrycode': 'VN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198338298638', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'WBK康', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198338298638/', 'avatar': 'https://avatars.steamstatic.com/f3b4cd6c77e192dc4952622acc34abc2d2e018ad.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/f3b4cd6c77e192dc4952622acc34abc2d2e018ad_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/f3b4cd6c77e192dc4952622acc34abc2d2e018ad_full.jpg', 'avatarhash': 'f3b4cd6c77e192dc4952622acc34abc2d2e018ad', 'personastate': 0, 'primaryclanid': '103582791457689776', 'timecreated': 1477115085, 'personastateflags': 0, 'loccountrycode': 'AR'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561199444161600', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'em quan quan bape', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561199444161600/', 'avatar': 'https://avatars.steamstatic.com/2b1c421906d4d0ff2efd83728d473c926b5eb027.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/2b1c421906d4d0ff2efd83728d473c926b5eb027_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/2b1c421906d4d0ff2efd83728d473c926b5eb027_full.jpg', 'avatarhash': '2b1c421906d4d0ff2efd83728d473c926b5eb027', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1670991553, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198160607126', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'dzs', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/xdzs/', 'avatar': 'https://avatars.steamstatic.com/64412cafcc18382eeea97522ce890caf5b9d0d23.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/64412cafcc18382eeea97522ce890caf5b9d0d23_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/64412cafcc18382eeea97522ce890caf5b9d0d23_full.jpg', 'avatarhash': '64412cafcc18382eeea97522ce890caf5b9d0d23', 'personastate': 0, 'realname': 'Not your business', 'primaryclanid': '103582791429521408', 'timecreated': 1414421188, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198110966191', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '➻❥😍QuangLee➻❥', 'profileurl': 'https://steamcommunity.com/id/ThanQuangLe/', 'avatar': 'https://avatars.steamstatic.com/e95f1541c3f50a22fa5a2851eff32a3b5a060a29.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/e95f1541c3f50a22fa5a2851eff32a3b5a060a29_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/e95f1541c3f50a22fa5a2851eff32a3b5a060a29_full.jpg', 'avatarhash': 'e95f1541c3f50a22fa5a2851eff32a3b5a060a29', 'personastate': 0, 'realname': 'Thân', 'primaryclanid': '103582791429521408', 'timecreated': 1381793709, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '51'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198072593532', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Rambo Ramon Rainer', 'profileurl': 'https://steamcommunity.com/profiles/76561198072593532/', 'avatar': 'https://avatars.steamstatic.com/5493a9846e3f42684731cf460f6993b978b3fbd8.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/5493a9846e3f42684731cf460f6993b978b3fbd8_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/5493a9846e3f42684731cf460f6993b978b3fbd8_full.jpg', 'avatarhash': '5493a9846e3f42684731cf460f6993b978b3fbd8', 'personastate': 0, 'primaryclanid': '103582791435038960', 'timecreated': 1348916184, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561197987815569', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Judicious Use Of Deadly Force', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/fsmoura/', 'avatar': 'https://avatars.steamstatic.com/feed5a6e140ccc7aaf1a3ce2b16ed4484718cd92.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/feed5a6e140ccc7aaf1a3ce2b16ed4484718cd92_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/feed5a6e140ccc7aaf1a3ce2b16ed4484718cd92_full.jpg', 'avatarhash': 'feed5a6e140ccc7aaf1a3ce2b16ed4484718cd92', 'personastate': 4, 'realname': 'Fabricio Moura', 'primaryclanid': '103582791429554355', 'timecreated': 1170058287, 'personastateflags': 0, 'loccountrycode': 'BR', 'locstatecode': '21', 'loccityid': 8670}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198158985251', 'communityvisibilitystate': 2, 'profilestate': 1, 'personaname': 'VerTex on the mic', 'profileurl': 'https://steamcommunity.com/id/vertex116/', 'avatar': 'https://avatars.steamstatic.com/659d9fe6dc55d19a95e3aab35820612a196f9191.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/659d9fe6dc55d19a95e3aab35820612a196f9191_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/659d9fe6dc55d19a95e3aab35820612a196f9191_full.jpg', 'avatarhash': '659d9fe6dc55d19a95e3aab35820612a196f9191', 'personastate': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198381302196', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'ocvodit', 'profileurl': 'https://steamcommunity.com/profiles/76561198381302196/', 'avatar': 'https://avatars.steamstatic.com/36957a360aa06e19eb758ef142045e4069585e10.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/36957a360aa06e19eb758ef142045e4069585e10_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/36957a360aa06e19eb758ef142045e4069585e10_full.jpg', 'avatarhash': '36957a360aa06e19eb758ef142045e4069585e10', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1492355758, 'personastateflags': 0, 'loccountrycode': 'VN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198220088599', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Sophie', 'profileurl': 'https://steamcommunity.com/profiles/76561198220088599/', 'avatar': 'https://avatars.steamstatic.com/7bd7b679c5366ab21aa4e22dc10f36102ecf6517.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/7bd7b679c5366ab21aa4e22dc10f36102ecf6517_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/7bd7b679c5366ab21aa4e22dc10f36102ecf6517_full.jpg', 'avatarhash': '7bd7b679c5366ab21aa4e22dc10f36102ecf6517', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1443243536, 'personastateflags': 0, 'loccountrycode': 'CN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198167001484', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Hi Im Zed - Flick :v', 'profileurl': 'https://steamcommunity.com/id/thinh99621/', 'avatar': 'https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg', 'avatarhash': 'fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb', 'personastate': 0, 'realname': 'Thịnh', 'primaryclanid': '103582791440809130', 'timecreated': 1418011320, 'personastateflags': 0, 'loccountrycode': 'VN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198057272166', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': '[S]tyen', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/songless/', 'avatar': 'https://avatars.steamstatic.com/bebd4a653f2b90688f3a55bc486c532d1f8cc43d.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/bebd4a653f2b90688f3a55bc486c532d1f8cc43d_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/bebd4a653f2b90688f3a55bc486c532d1f8cc43d_full.jpg', 'avatarhash': 'bebd4a653f2b90688f3a55bc486c532d1f8cc43d', 'personastate': 0, 'realname': ' xEnumal', 'primaryclanid': '103582791429521408', 'timecreated': 1326850619, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198117137731', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Khoaiii', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/khoaixu/', 'avatar': 'https://avatars.steamstatic.com/f1676345e79986e3eece1e76743a87bc69f08aef.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/f1676345e79986e3eece1e76743a87bc69f08aef_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/f1676345e79986e3eece1e76743a87bc69f08aef_full.jpg', 'avatarhash': 'f1676345e79986e3eece1e76743a87bc69f08aef', 'personastate': 0, 'primaryclanid': '103582791455109943', 'timecreated': 1386315830, 'personastateflags': 0}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198055997987', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'khunglongchimto', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/id/bfbob2/', 'avatar': 'https://avatars.steamstatic.com/ebe5836403148e2c454065508f67d9fa464a14e8.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/ebe5836403148e2c454065508f67d9fa464a14e8_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/ebe5836403148e2c454065508f67d9fa464a14e8_full.jpg', 'avatarhash': 'ebe5836403148e2c454065508f67d9fa464a14e8', 'personastate': 0, 'realname': 'Grandty Alex Bobgroundted', 'primaryclanid': '103582791433163055', 'timecreated': 1325220045, 'personastateflags': 0, 'loccountrycode': 'VN'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198301762544', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'bye my acc', 'profileurl': 'https://steamcommunity.com/id/ghyeugyuw/', 'avatar': 'https://avatars.steamstatic.com/02012e6fdf309c174bcf76868c74a7da6abf9ab1.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/02012e6fdf309c174bcf76868c74a7da6abf9ab1_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/02012e6fdf309c174bcf76868c74a7da6abf9ab1_full.jpg', 'avatarhash': '02012e6fdf309c174bcf76868c74a7da6abf9ab1', 'personastate': 0, 'primaryclanid': '103582791462676844', 'timecreated': 1461943209, 'personastateflags': 0, 'loccountrycode': 'VN', 'locstatecode': '23'}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198161771632', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'V', 'commentpermission': 1, 'profileurl': 'https://steamcommunity.com/profiles/76561198161771632/', 'avatar': 'https://avatars.steamstatic.com/66317ef92b4d0935459a91e9eff699f58f2c6826.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/66317ef92b4d0935459a91e9eff699f58f2c6826_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/66317ef92b4d0935459a91e9eff699f58f2c6826_full.jpg', 'avatarhash': '66317ef92b4d0935459a91e9eff699f58f2c6826', 'personastate': 0, 'realname': 'Arda', 'primaryclanid': '103582791429521408', 'timecreated': 1415116023, 'personastateflags': 0, 'loccountrycode': 'ES', 'locstatecode': '56', 'loccityid': 14928}]}"
,,,,,,,,,,,,,,,,,,,,"{'players': [{'steamid': '76561198316333426', 'communityvisibilitystate': 3, 'profilestate': 1, 'personaname': 'Xinhgaichoigamehay', 'profileurl': 'https://steamcommunity.com/id/El_gordito/', 'avatar': 'https://avatars.steamstatic.com/50681aeca8e8f409c97b6d55245a00d54f045496.jpg', 'avatarmedium': 'https://avatars.steamstatic.com/50681aeca8e8f409c97b6d55245a00d54f045496_medium.jpg', 'avatarfull': 'https://avatars.steamstatic.com/50681aeca8e8f409c97b6d55245a00d54f045496_full.jpg', 'avatarhash': '50681aeca8e8f409c97b6d55245a00d54f045496', 'personastate': 0, 'primaryclanid': '103582791429521408', 'timecreated': 1468008697, 'personastateflags': 0, 'loccountrycode': 'JP', 'locstatecode': '40', 'loccityid': 26138}]}"
