source,target,weight
76561198014962544,76561198114243776,1.0
76561198087924640,76561198831254640,1.0
76561198122667872,76561198315294832,1.0
76561198054083536,76561198287677184,1.0
76561198124501632,76561198237236848,1.0
76561197995262352,76561198989850560,1.0
76561198078166112,76561198336867024,1.0
76561198044895792,76561198123892768,1.0
76561198039568976,76561198176156736,1.0
76561198099213312,76561198307865344,1.0
76561198057059312,76561198134909728,1.0
76561198078393632,76561198196065776,1.0
76561198117818880,76561198133619136,1.0
76561198208032416,76561198220088592,1.0
76561198196068976,76561198240038752,1.0
76561198141985936,76561198167001488,1.0
76561198094820480,76561198133988112,1.0
76561198202336224,76561198202563968,1.0
76561198078166112,76561198324023888,1.0
76561198076624640,76561198143462048,1.0
76561198093189376,76561198198991360,1.0
76561198023037280,76561198258606560,1.0
76561198195614480,76561198315294832,1.0
76561198124501632,76561199095656448,1.0
76561198032543424,76561198041112896,1.0
76561198142045504,76561198156735040,1.0
76561198267271216,76561198273413920,1.0
76561198076657424,76561198303781728,1.0
76561198064787328,76561198150226832,1.0
76561198197030144,76561199015041104,1.0
76561198026584896,76561198107387536,1.0
76561198121242752,76561198227232752,1.0
76561198105087312,76561198284843440,1.0
76561198033113728,76561198057789472,1.0
76561198049332784,76561198130197712,1.0
76561198116543216,76561198346800368,1.0
76561198012516160,76561198364737504,1.0
76561198039281216,76561198277652240,1.0
76561198105504976,76561198113419424,1.0
76561198066735248,76561198309427184,1.0
76561198144874880,76561198197856432,1.0
76561198081433312,76561198338298640,1.0
76561198075917104,76561198145849840,1.0
76561198076657424,76561198294300464,1.0
76561197976576384,76561198202610384,1.0
76561197965593264,76561198041112896,1.0
76561197975479984,76561198024756768,1.0
76561198077291968,76561198154595936,1.0
76561198121242752,76561198378193040,1.0
76561198134687728,76561198238856304,1.0
76561198284528352,76561198431119664,1.0
76561198004901904,76561198106493952,1.0
76561198144024272,76561198202554432,1.0
76561198204143888,76561198357013296,1.0
76561198097766176,76561198164364160,1.0
76561198061798496,76561198260954480,1.0
76561198181034656,76561198989850560,1.0
76561198042291776,76561198090648880,1.0
76561198094608736,76561198146682496,1.0
76561198100652320,76561198113419424,1.0
76561198078629248,76561198091572480,1.0
76561198039776688,76561198091406304,1.0
76561198320470048,76561198384212512,1.0
76561198277652240,76561198352291088,1.0
76561198117151904,76561198287677184,1.0
76561198083350928,76561198146706032,1.0
76561198109376976,76561198110906224,1.0
76561198204868832,76561198296546160,1.0
76561198081763376,76561198094250080,1.0
76561198085405952,76561198301474096,1.0
76561198116364576,76561198275947376,1.0
76561198156464192,76561198272189312,1.0
76561198043318512,76561198064066160,1.0
76561198097125472,76561198834807472,1.0
76561198084795632,76561198201420640,1.0
76561198026241792,76561199015041104,1.0
76561198073866016,76561198259045440,1.0
76561197964241680,76561198148122560,1.0
76561198042291776,76561198977770336,1.0
76561198092057424,76561198347702224,1.0
76561198156735040,76561198273767696,1.0
76561198082804928,76561198201420640,1.0
76561198042905312,76561198046070624,1.0
76561198013471472,76561198156735040,1.0
76561198054803936,76561198071696864,1.0
76561198062694144,76561198135667824,1.0
76561198048958512,76561198275194736,1.0
76561198064278176,76561198081066464,1.0
76561198033707824,76561198146706032,1.0
76561198202585088,76561198254739488,1.0
76561198309019440,76561198415544912,1.0
76561198113419424,76561198198940352,1.0
76561198066834080,76561198433726528,1.0
76561198127737968,76561198369534800,1.0
76561198071696864,76561198076835776,1.0
76561198158889040,76561198263003984,1.0
76561198039989952,76561198304572048,1.0
76561198065129600,76561198101786976,1.0
76561198101787584,76561198207641200,1.0
76561198113419424,76561198204868832,1.0
76561197979705472,76561198211721920,1.0
76561197977959376,76561198272204624,1.0
76561198038226512,76561198044443104,1.0
76561198163175200,76561198255137888,1.0
76561198050281888,76561198050991952,1.0
76561198080869472,76561198158550080,1.0
76561198130197712,76561199124905696,1.0
76561198045324496,76561198124260928,1.0
76561198268417440,76561198981331040,1.0
76561198036220752,76561198184620976,1.0
76561198039394944,76561198084560512,1.0
76561198044974480,76561198390372160,1.0
76561198082804928,76561198126090880,1.0
76561198026241792,76561198048697456,1.0
76561198053391120,76561198094942512,1.0
76561198046175136,76561198105087312,1.0
76561198144546672,76561198207636256,1.0
76561198064066160,76561198136626576,1.0
76561198124501632,76561198207641200,1.0
76561198050883120,76561198254354352,1.0
76561198041279712,76561198146682496,1.0
76561197968395664,76561198258826112,1.0
76561198128012064,76561198146706032,1.0
76561198162148144,76561198254739488,1.0
76561198236428720,76561198977770336,1.0
76561198082780160,76561198188630544,1.0
76561198116543216,76561198291164464,1.0
76561198291164464,76561198347397296,1.0
76561198062694144,76561198094608736,1.0
76561198046906864,76561198119459824,1.0
76561198130471872,76561198154901344,1.0
76561198048697456,76561198156735040,1.0
76561198069222496,76561198303927568,1.0
76561198120212704,76561198198565792,1.0
76561198068150816,76561198227232752,1.0
76561198296322752,76561198357013296,1.0
76561198124501632,76561198129380736,1.0
76561198044443104,76561198064066160,1.0
76561198083350928,76561198276059744,1.0
76561198448983024,76561198855090384,1.0
76561198042291776,76561198131097792,1.0
76561198073826752,76561198390372160,1.0
76561198042645712,76561198090648880,1.0
76561198064785872,76561198127644112,1.0
76561198067558048,76561198100664960,1.0
76561198048587872,76561198096205728,1.0
76561198027793648,76561198265273664,1.0
76561198060765936,76561198146706032,1.0
76561198134909728,76561198146706032,1.0
76561198024287168,76561198255902160,1.0
76561198019305440,76561198044443104,1.0
76561198125982848,76561198130553264,1.0
76561198295186480,76561198297349808,1.0
76561198035443424,76561198094820480,1.0
76561198252343168,76561199018006800,1.0
76561198035082752,76561198123374720,1.0
76561198154901344,76561198320990048,1.0
76561198061330848,76561198276221120,1.0
76561198040196080,76561198261190560,1.0
76561198038160528,76561198073028784,1.0
76561198067558048,76561198076835776,1.0
76561198065188016,76561198198227232,1.0
76561198073061248,76561199441408768,1.0
76561198026417632,76561198180356592,1.0
76561198091402976,76561198152647072,1.0
76561198189241728,76561198309019440,1.0
76561198101021728,76561199129536320,1.0
76561197970001056,76561198263467104,1.0
76561198062694144,76561198216467616,1.0
76561198084172384,76561198250590288,1.0
76561198061798496,76561198202585088,1.0
76561198093912064,76561199129536320,1.0
76561198315294832,76561198415544912,1.0
76561198016277536,76561198052406368,1.0
76561198078393632,76561198107559024,1.0
76561198047916352,76561198167001488,1.0
76561198025073872,76561198140459440,1.0
76561198116685136,76561198258826112,1.0
76561198080178528,76561198097940160,1.0
76561198033707824,76561198220496544,1.0
76561198138576720,76561198202554432,1.0
76561198140911792,76561198271595184,1.0
76561198162569376,76561198207412512,1.0
76561198043318512,76561198074371856,1.0
76561198064101520,76561198258606560,1.0
76561198190046752,76561198273701904,1.0
76561198113559008,76561198145849840,1.0
76561197996423856,76561198038704256,1.0
76561198040533344,76561198127737968,1.0
76561197986481536,76561198109376976,1.0
76561198270212064,76561198448983024,1.0
76561198117151904,76561198185109024,1.0
76561198065368704,76561198101787584,1.0
76561198048587872,76561198197240208,1.0
76561198136674816,76561198254354352,1.0
76561198054083536,76561198143200368,1.0
76561197996423856,76561198308643456,1.0
76561197991465920,76561198184620976,1.0
76561198117151904,76561198862592000,1.0
76561198066876320,76561198131873584,1.0
76561198089395072,76561198190046752,1.0
76561198083699328,76561198280714304,1.0
76561198144024272,76561198402569824,1.0
76561198144257536,76561198419185760,1.0
76561198044974480,76561198064066160,1.0
76561198151793600,76561198309386080,1.0
76561198110181824,76561198271595184,1.0
76561198091406304,76561198173423488,1.0
76561198072882064,76561198276221120,1.0
76561198071696864,76561198130553264,1.0
76561198040365808,76561198819814272,1.0
76561198047266336,76561198273060320,1.0
76561198049331152,76561198381302192,1.0
76561198284961328,76561198419185760,1.0
76561198005994544,76561198251703392,1.0
76561198093581648,76561198354414704,1.0
76561198001699344,76561198181034656,1.0
76561198132796528,76561198246395824,1.0
76561197972235760,76561198355782768,1.0
76561198051547072,76561198169866208,1.0
76561198105521152,76561198199106400,1.0
76561198169866208,76561198258009792,1.0
76561198284843440,76561198315294832,1.0
76561198082197904,76561198297988768,1.0
76561198122667872,76561198349613536,1.0
76561198254354352,76561198263814128,1.0
76561198264828480,76561198303781728,1.0
76561198040157664,76561198162148144,1.0
76561197977959376,76561198115754240,1.0
76561198064425504,76561198113559008,1.0
76561198081281472,76561198281791984,1.0
76561198117151904,76561198378193040,1.0
76561198158988224,76561198426316000,1.0
76561198125504880,76561198258606560,1.0
76561198023719168,76561198152647072,1.0
76561198085018192,76561198146706032,1.0
76561198112155440,76561198119459824,1.0
76561198142045504,76561198148786032,1.0
76561198082824176,76561199203331680,1.0
76561198043675200,76561198152626272,1.0
76561198169866208,76561198261032304,1.0
76561198078166112,76561198346512688,1.0
76561198032543424,76561198315294832,1.0
76561198086869456,76561198092069472,1.0
76561198092057424,76561198095064816,1.0
76561198195614480,76561198349613536,1.0
76561198082197904,76561198402569824,1.0
76561198042291776,76561198074257152,1.0
76561198081713520,76561198415544912,1.0
76561198204968512,76561198255335104,1.0
76561198138367040,76561198166519664,1.0
76561198132095888,76561198268117520,1.0
76561198044443104,76561199029134240,1.0
76561198030183056,76561199015041104,1.0
76561198122667872,76561199129536320,1.0
76561198034450400,76561198178463200,1.0
76561198117237840,76561198294325840,1.0
76561198316594304,76561198322750656,1.0
76561198131097792,76561198250590288,1.0
76561198254716608,76561198255824656,1.0
76561198156988976,76561198273060320,1.0
76561198044253568,76561198058547728,1.0
76561198067143520,76561198956485648,1.0
76561198130809456,76561198321761808,1.0
76561197964241680,76561198089770880,1.0
76561198301762544,76561198307865344,1.0
76561198112155440,76561198378193040,1.0
76561198013657760,76561198100652320,1.0
76561198154291408,76561198237236848,1.0
76561198079398816,76561198180280352,1.0
76561197986481536,76561198116364576,1.0
76561198162784288,76561198217331056,1.0
76561198130898368,76561198273873728,1.0
76561197976576384,76561198079351280,1.0
76561198037534576,76561198116179312,1.0
76561198096354240,76561198245354624,1.0
76561198152562992,76561198237236848,1.0
76561198136626576,76561198190046752,1.0
76561198028855328,76561198122370176,1.0
76561198047718720,76561198304572048,1.0
76561198131835472,76561198271495904,1.0
76561198081433312,76561198831254640,1.0
76561198042645712,76561198062038272,1.0
76561198076657424,76561198151100112,1.0
76561198088471104,76561198834807472,1.0
76561198131873584,76561198136233088,1.0
76561198042291776,76561199418876032,1.0
76561197990502240,76561198124501632,1.0
76561198284444960,76561198354934896,1.0
76561198272741584,76561198287677184,1.0
76561198290906192,76561198855090384,1.0
76561198053289904,76561198158985248,1.0
76561198054803936,76561198977770336,1.0
76561198046843536,76561198096205728,1.0
76561198110966192,76561198280553808,1.0
76561198061041936,76561198347475200,1.0
76561198043675200,76561198261190560,1.0
76561198006449408,76561198072463680,1.0
76561198064066160,76561198097766176,1.0
76561198047266336,76561198085405952,1.0
76561197990502240,76561198125982848,1.0
76561198027777680,76561198157196288,1.0
76561198079698768,76561198354414704,1.0
76561198039989952,76561198136889184,1.0
76561198274481072,76561198956485648,1.0
76561198027542976,76561198107096080,1.0
76561198048281648,76561198151793600,1.0
76561198051547072,76561198116980096,1.0
76561198081842160,76561198230819648,1.0
76561198023037280,76561198087724896,1.0
76561198246395824,76561198390055872,1.0
76561198139959632,76561198245504896,1.0
76561198191784480,76561198236239008,1.0
76561198062694144,76561198198565792,1.0
76561198041452272,76561198381615728,1.0
76561198378193040,76561199439046256,1.0
76561198023719168,76561198047718720,1.0
76561198039281216,76561198136626576,1.0
76561198047718720,76561198131135056,1.0
76561198042663536,76561198071948544,1.0
76561198187731792,76561199015041104,1.0
76561198154004912,76561198154106832,1.0
76561197989059776,76561198275194736,1.0
76561198152562992,76561198177393360,1.0
76561198121242752,76561199090065296,1.0
76561198068975520,76561198347397296,1.0
76561198309427184,76561198393371728,1.0
76561198006395184,76561198105087312,1.0
76561198160587920,76561198202398176,1.0
76561198048281648,76561199031443984,1.0
76561198106509424,76561198811329792,1.0
76561198170974336,76561198202826832,1.0
76561198122667872,76561198206161808,1.0
76561198198991360,76561198425844064,1.0
76561198119939616,76561198354183616,1.0
76561198093671808,76561198271595184,1.0
76561198066534432,76561198208032416,1.0
76561198015533584,76561198093912064,1.0
76561198154901344,76561198236075424,1.0
76561198198991360,76561199203331680,1.0
76561198030183056,76561198037085952,1.0
76561198048697456,76561198284444960,1.0
76561198057059312,76561198160622544,1.0
76561198121828912,76561198258927792,1.0
76561198006395184,76561198078393632,1.0
76561198080869472,76561198281884608,1.0
76561198091402976,76561198285616704,1.0
76561197968395664,76561198041112896,1.0
76561198043318512,76561198047045808,1.0
76561198132796528,76561198208032416,1.0
